,attendance,away_conference,away_division,away_id,away_line_scores,away_points,away_post_win_prob,away_postgame_elo,away_pregame_elo,away_team,completed,conference_game,excitement_index,highlights,home_conference,home_division,home_id,home_line_scores,home_points,home_post_win_prob,home_postgame_elo,home_pregame_elo,home_team,id,neutral_site,notes,season,season_type,start_date,start_time_tbd,venue,venue_id,week
2416,,Great Lakes,ii,2654,"[21, 14, 0, 7]",42,,,,Truman State,True,True,,,Great Lakes,ii,2911,"[0, 0, 7, 0]",7,,,,William Jewell College,401431530,False,,2022,regular,2022-10-22T20:00:00.000Z,False,Greene Stadium,4753,8
2417,,Southern Athletic,iii,2519,"[0, 10, 14, 7]",31,,,,Rhodes,True,True,,,Southern Athletic,iii,2398,"[0, 7, 0, 0]",7,,,,Millsaps,401438555,False,,2022,regular,2022-10-22T20:00:00.000Z,False,Harper Davis Field,6081,8
2418,,Lone Star,ii,2201,"[7, 0, 0, 0]",7,,,,Eastern New Mexico,True,False,,,Lone Star,ii,2848,"[7, 19, 20, 0]",46,,,,Western Oregon,401431616,False,,2022,regular,2022-10-22T20:05:00.000Z,False,McArthur Field,5783,8
2419,,American Rivers,iii,63,"[0, 21, 0, 21]",42,,,,Buena Vista,True,True,,,American Rivers,iii,6845,"[7, 7, 3, 8]",25,,,,Nebraska Wesleyan University,401430928,True,,2022,regular,2022-10-22T20:30:00.000Z,False,Abel Stadium,6091,8
2420,,Northwest,iii,2486,"[0, 0, 0, 0]",0,,,,Pacific Lutheran,True,True,,,Northwest,iii,203,"[14, 24, 7, 0]",45,,,,Linfield,401432651,False,,2022,regular,2022-10-22T20:30:00.000Z,False,Maxwell Field,5119,8
2421,,Sun Belt,fbs,2032,"[0, 9, 3, 6]",18,0.0032162530118760024,1231,1239,Arkansas State,True,True,3.5169054527,,Sun Belt,fbs,309,"[10, 14, 14, 0]",38,0.996783746988124,1652,1644,Louisiana,401426357,False,,2022,regular,2022-10-22T21:00:00.000Z,False,Cajun Field,3666,8
2422,,Sun Belt,fbs,2572,"[3, 10, 0, 7]",20,0.9618246516095021,1264,1252,Southern Mississippi,True,True,6.4571951265,,Sun Belt,fbs,326,"[0, 7, 0, 7]",14,0.038175348390497875,1252,1264,Texas State,401426358,False,,2022,regular,2022-10-22T21:00:00.000Z,False,Jim Wacker Field at Bobcat Stadium,3644,8
2423,,,,2355,"[0, 7, 0, 0]",7,0.0010296884180286403,,,Virginia Lynchburg,True,False,3.3363728399,,SWAC,fcs,2582,"[10, 14, 20, 7]",51,0.9989703115819714,,,Southern,401423929,False,,2022,regular,2022-10-22T21:00:00.000Z,False,Ace W. Mumford Stadium,3599,8
2424,,SIAC,ii,2013,"[7, 3, 7, 14]",31,,,,Albany State (GA),True,True,,,SIAC,ii,2542,"[0, 7, 6, 7]",20,,,,Savannah State,401432328,False,,2022,regular,2022-10-22T21:00:00.000Z,False,Ted Wright Stadium,3952,8
2425,,SWAC,fcs,2504,"[13, 21, 14, 6]",54,0.9482908397364808,,,Prairie View,True,False,1.9993188057,,Southland,fcs,2320,"[7, 14, 0, 0]",21,0.0517091602635192,,,Lamar,401420866,False,,2022,regular,2022-10-22T21:00:00.000Z,False,Provost Umphrey Stadium,3882,8
2426,,Gulf South,ii,2822,"[3, 9, 3, 19]",34,,,,North Greenville,True,True,,,Gulf South,ii,2695,"[0, 14, 7, 12]",33,,,,West Alabama,401431837,False,,2022,regular,2022-10-22T21:00:00.000Z,False,Tiger Stadium (AL),3957,8
2427,,MVFC,fcs,2623,"[0, 7, 7, 6]",20,0.04152339390587023,,,Missouri State,True,True,3.4616417985,,MVFC,fcs,2460,"[14, 10, 7, 10]",41,0.9584766060941298,,,Northern Iowa,401420811,False,,2022,regular,2022-10-22T21:00:00.000Z,False,UNI-Dome,3967,8
2428,,Gulf South,ii,2401,"[0, 10, 0, 7]",17,,,,Mississippi College,True,True,,,Gulf South,ii,110242,"[7, 14, 10, 14]",45,,,,West Florida,401431862,True,,2022,regular,2022-10-22T21:00:00.000Z,False,Blue Wahoos Stadium,6036,8
2429,,South Atlantic,ii,2336,"[7, 14, 14, 13]",48,,,,Limestone,True,True,,,South Atlantic,ii,2107,"[3, 13, 0, 7]",23,,,,Catawba,401433128,False,,2022,regular,2022-10-22T22:00:00.000Z,False,Shuford Stadium,5122,8
2430,,GLIAC,ii,129,"[0, 7, 0, 14]",21,,,,Saginaw Valley,True,True,,,GLIAC,ii,131,"[0, 14, 0, 0]",14,,,,Wayne State (MI),401431563,False,,2022,regular,2022-10-22T22:00:00.000Z,False,Tom Adams Field,3600,8
2431,,Gulf South,ii,2673,"[7, 10, 0, 0]",17,,,,Valdosta State,True,True,,,Gulf South,ii,2698,"[13, 14, 21, 6]",54,,,,West Georgia,401431852,False,,2022,regular,2022-10-22T22:00:00.000Z,False,University Stadium (GA),5888,8
2432,,Mountain West,fbs,23,,,,,1537,San José State,False,False,,,FBS Independents,fbs,166,,,,,1075,New Mexico State,401409240,False,,2022,regular,2022-10-22T22:00:00.000Z,False,Aggie Memorial Stadium,3601,8
2433,,Northeast 10,ii,2830,"[7, 14, 3, 0]",24,,,,St. Anselm,True,False,,,Independent DII,ii,126086,"[7, 0, 6, 7]",20,,,,Post University,401438228,True,,2022,regular,2022-10-22T22:00:00.000Z,False,,,8
2434,,Big South,fcs,2241,"[3, 10, 15, 0]",28,0.9859635445568955,,,Gardner-Webb,True,True,3.7138372337,,Big South,fcs,2127,"[7, 0, 7, 0]",14,0.014036455443104513,,,Charleston Southern,401428198,False,,2022,regular,2022-10-22T22:00:00.000Z,False,Buccaneer Field,3658,8
2435,,South Atlantic,ii,122666,"[3, 0, 0, 0]",3,,,,Barton College,True,False,,,South Atlantic,ii,351,"[14, 14, 0, 0]",28,,,,Wingate,401433113,False,,2022,regular,2022-10-22T22:00:00.000Z,False,Irwin Belk Stadium,5781,8
2436,,Great Lakes,ii,2825,"[3, 7, 7, 21]",38,,,,Quincy,True,True,,,Great Lakes,ii,2292,"[21, 21, 0, 10]",52,,,,Indianapolis,401431495,False,,2022,regular,2022-10-22T22:00:00.000Z,False,Key Stadium,6040,8
2437,,Mountain West,fbs,278,"[10, 3, 14, 14]",41,0.9988997657570942,1517,1466,Fresno State,True,True,1.9785498267,,Mountain West,fbs,167,"[3, 3, 3, 0]",9,0.0011002342429058017,1097,1148,New Mexico,401415243,False,,2022,regular,2022-10-22T22:30:00.000Z,False,University Stadium,3971,8
2438,,SEC,fbs,344,"[0, 0, 0, 6]",6,0.03297063694756819,1690,1701,Mississippi State,True,True,1.8459459884,,SEC,fbs,333,"[7, 17, 0, 6]",30,0.9670293630524318,2185,2174,Alabama,401403922,False,,2022,regular,2022-10-22T23:00:00.000Z,False,Bryant Denny Stadium,3657,8
2439,,Southern Athletic,iii,3,"[7, 17, 20, 3]",47,,,,Birmingham-Southern,True,True,,,Southern Athletic,iii,2553,"[3, 0, 0, 0]",3,,,,Sewanee Univ. of the South,401432820,False,,2022,regular,2022-10-22T23:00:00.000Z,False,Hardee-McGee Field,3823,8
2440,,Presidents',iii,2242,"[0, 0, 0, 0]",0,,,,Geneva College,True,True,,,Presidents',iii,2102,"[7, 27, 7, 0]",41,,,,Carnegie Mellon,401432755,False,,2022,regular,2022-10-22T23:00:00.000Z,False,Gesling Stadium,5814,8
2441,,NACC,iii,2741,[],,,,,Wisconsin Lutheran,True,True,,,NACC,iii,101,[],,,,,Eureka College,401432569,False,,2022,regular,2022-10-22T23:00:00.000Z,False,Pete FioRito Stadium at McKinzie Field,5841,8
2442,,Presidents',iii,2845,"[7, 13, 7, 7]",34,,,,Waynesburg,True,True,,,Presidents',iii,2644,"[8, 0, 0, 0]",8,,,,Thiel College,401432787,False,,2022,regular,2022-10-22T23:00:00.000Z,False,Alumni Stadium (PA),6128,8
2443,,Mountain West,fbs,68,"[10, 9, 0, 0]",19,0.6970126652404813,1638,1619,Boise State,True,True,5.2532245436,,Mountain West,fbs,2005,"[0, 7, 0, 7]",14,0.30298733475951867,1744,1763,Air Force,401415241,False,,2022,regular,2022-10-22T23:00:00.000Z,False,Falcon Stadium,3713,8
2444,,Lone Star,ii,2395,"[0, 7, 8, 9]",24,,,,Midwestern State,True,True,,,Lone Star,ii,110243,"[14, 6, 3, 0]",23,,,,University of Texas of the Permian Basin,401431898,False,,2022,regular,2022-10-22T23:00:00.000Z,False,Ratliff Stadium,5917,8
2445,,Lone Star,ii,2658,"[7, 0, 0, 0]",7,,,,Texas A&M-Kingsville,True,True,,,Lone Star,ii,2025,"[7, 13, 7, 7]",34,,,,Angelo State,401431892,False,,2022,regular,2022-10-22T23:00:00.000Z,False,LeGrand Stadium at 1st Community Credit Union Field,5869,8
2446,,Northern Sun,ii,3066,"[0, 13, 0, 7]",20,,,,Concordia-St. Paul,True,True,,,Northern Sun,ii,425,"[14, 14, 7, 14]",49,,,,Northern State,401432426,False,,2022,regular,2022-10-22T23:00:00.000Z,False,Swisher Field,3951,8
2447,,American Athletic,fbs,2116,"[0, 3, 7, 3]",13,0.06154204772247884,1687,1767,UCF,True,True,4.3769440213,,American Athletic,fbs,151,"[3, 14, 7, 10]",34,0.9384579522775212,1585,1505,East Carolina,401415642,False,,2022,regular,2022-10-22T23:30:00.000Z,False,Dowdy-Ficklen Stadium,3699,8
2448,,Big Ten,fbs,135,"[3, 7, 0, 7]",17,0.002596936861701815,1683,1755,Minnesota,True,True,4.4455728601,,Big Ten,fbs,213,"[0, 17, 21, 7]",45,0.9974030631382982,1838,1766,Penn State,401405120,False,,2022,regular,2022-10-22T23:30:00.000Z,False,Beaver Stadium,3632,8
2449,,SEC,fbs,245,"[3, 11, 7, 3]",24,0.14788080720684982,1657,1669,Texas A&M,True,True,7.5659958726,,SEC,fbs,2579,"[17, 0, 7, 6]",30,0.8521191927931502,1582,1570,South Carolina,401403925,False,,2022,regular,2022-10-22T23:30:00.000Z,False,Williams-Brice Stadium,3994,8
2450,,ACC,fbs,221,"[7, 0, 3, 0]",10,0.11652524039518519,1622,1656,Pittsburgh,True,True,7.4509577458,,ACC,fbs,97,"[0, 7, 0, 17]",24,0.8834747596048148,1626,1592,Louisville,401411143,False,,2022,regular,2022-10-23T00:00:00.000Z,False,Papa John's Cardinal Stadium,3873,8
2451,,Big Sky,fcs,331,"[10, 0, 0, 7]",17,0.9915151364658065,,,Eastern Washington,True,True,5.9778002954,,Big Sky,fcs,13,"[7, 3, 0, 0]",10,0.008484863534193508,,,Cal Poly,401413230,False,,2022,regular,2022-10-23T00:00:00.000Z,False,Alex G. Spanos Stadium,1027,8
2452,,Big 12,fbs,2306,"[7, 21, 0, 0]",28,0.5902420168642035,1666,1686,Kansas State,True,True,5.5355980095,,Big 12,fbs,2628,"[10, 7, 14, 7]",38,0.4097579831357964,1670,1650,TCU,401404097,False,,2022,regular,2022-10-23T00:00:00.000Z,False,Amon G. Carter Stadium,3616,8
2453,,Lone Star,ii,2120,"[0, 0, 3, 13]",16,,,,Central Washington,True,False,,,Lone Star,ii,2704,"[14, 14, 7, 0]",35,,,,West Texas A&M,401431597,False,,2022,regular,2022-10-23T00:00:00.000Z,False,Buffalo Stadium,5884,8
2454,,Great Lakes,ii,2586,"[7, 0, 0, 3]",10,0.04318036642817891,,,Southwest Baptist,True,False,5.2420524323,,Western Athletic,fcs,2627,"[7, 3, 7, 7]",24,0.9568196335718211,,,Tarleton State,401473814,False,,2022,regular,2022-10-23T00:00:00.000Z,False,"Memorial Stadium (Stephenville, TX)",3827,8
2455,,Pac-12,fbs,38,"[0, 3, 6, 0]",9,0.0010295879275410424,1137,1179,Colorado,True,True,1.6505629822,,Pac-12,fbs,204,"[7, 14, 14, 7]",42,0.998970412072459,1628,1586,Oregon State,401404020,False,,2022,regular,2022-10-23T00:00:00.000Z,False,Reser Stadium,3893,8
2456,,Rocky Mountain,ii,11,"[7, 10, 7, 7]",31,,,,Colorado Mesa,True,True,,,Rocky Mountain,ii,2001,"[7, 10, 21, 7]",45,,,,Adams State,401433066,False,,2022,regular,2022-10-23T01:00:00.000Z,False,Rex Stadium,5866,8
2457,,Lone Star,ii,2703,"[21, 10, 7, 0]",38,,,,Western New Mexico,True,False,,,Lone Star,ii,2829,"[0, 6, 8, 7]",21,,,,Simon Fraser,401431606,True,,2022,regular,2022-10-23T01:00:00.000Z,False,Blaine High School,7365,8
2458,,Western Athletic,fcs,2534,"[0, 3, 15, 0]",18,0.9746331935498934,,,Sam Houston State,True,True,8.319058207,,Western Athletic,fcs,3101,"[3, 0, 0, 10]",13,0.025366806450106538,,,Utah Tech,401420871,False,,2022,regular,2022-10-23T01:00:00.000Z,False,Greater Zion Stadium,3745,8
2459,,Mountain West,fbs,328,"[0, 7, 7, 0]",14,0.0026327003867447907,1405,1439,Utah State,True,True,5.97901113,,Mountain West,fbs,2751,"[7, 10, 3, 8]",28,0.9973672996132552,1414,1380,Wyoming,401415244,False,,2022,regular,2022-10-23T01:45:00.000Z,False,War Memorial Stadium,3984,8
2460,,So. Cal.,iii,2318,"[0, 5, 0, 14]",19,,,,La Verne,True,True,,,So. Cal.,iii,29,"[3, 16, 14, 3]",36,,,,Redlands,401432834,False,,2022,regular,2022-10-23T02:00:00.000Z,False,Ted Runner Stadium,6106,8
2461,,So. Cal.,iii,2923,"[0, 14, 7, 7]",28,,,,Pomona-Pitzer,True,True,,,So. Cal.,iii,2094,"[3, 0, 14, 7]",24,,,,Cal Lutheran,401439551,False,,2022,regular,2022-10-23T02:00:00.000Z,False,William Rolland Stadium,5811,8
2462,,Mountain West,fbs,21,"[10, 3, 10, 0]",23,0.9973120219514213,1423,1385,San Diego State,True,True,4.2216471357,,Mountain West,fbs,2440,"[0, 7, 0, 0]",7,0.002687978048578623,1343,1381,Nevada,401415245,False,,2022,regular,2022-10-23T02:30:00.000Z,False,Mackay Stadium,3816,8
2463,,Pac-12,fbs,264,"[6, 0, 8, 14]",28,0.8702581552944993,1602,1598,Washington,True,True,4.97784746,,Pac-12,fbs,25,"[0, 0, 14, 7]",21,0.12974184470550068,1467,1471,California,401404019,False,,2022,regular,2022-10-23T02:30:00.000Z,False,California Memorial Stadium,3831,8
2464,,Big Sky,fcs,149,"[7, 3, 7, 7, 0]",24,0.10676923366058466,,,Montana,True,True,10.1073171207,,Big Sky,fcs,16,"[0, 7, 0, 17, 7]",31,0.8932307663394153,,,Sacramento State,401413337,False,,2022,regular,2022-10-23T03:00:00.000Z,False,Hornet Stadium,3757,8
2465,,SIAC,ii,2206,"[6, 16, 0, 0]",22,,,,Edward Waters,True,True,,,SIAC,ii,2396,"[3, 0, 0, 13]",16,,,,Miles,401432361,False,,2022,regular,2022-10-27T23:00:00.000Z,False,Albert J. H. Sloan - Alumni Stadium,6027,9
2466,,Great American,ii,2191,"[0, 6, 6, 6]",18,,,,East Central,True,True,,,Great American,ii,2888,"[7, 7, 0, 14]",28,,,,Ouachita Baptist,401444112,False,,2022,regular,2022-10-27T23:00:00.000Z,False,Cliff Harris Stadium,6065,9
2467,,Sun Belt,fbs,309,"[5, 6, 6, 7]",24,0.005684893953682768,1582,1652,Louisiana,True,True,4.5876576229,,Sun Belt,fbs,2572,"[20, 9, 0, 10]",39,0.9943151060463172,1334,1264,Southern Mississippi,401426359,False,,2022,regular,2022-10-27T23:30:00.000Z,False,M. M. Roberts Stadium,3815,9
2468,,ACC,fbs,259,"[0, 0, 21, 0]",21,0.5674631316917521,1331,1323,Virginia Tech,True,True,7.6057577502,,ACC,fbs,152,"[0, 3, 7, 12]",22,0.4325368683082479,1601,1609,NC State,401411146,False,,2022,regular,2022-10-27T23:30:00.000Z,False,Carter-Finley Stadium,3670,9
2469,,Pac-12,fbs,254,"[0, 14, 7, 0]",21,0.9810741312720467,1844,1853,Utah,True,True,4.6152812243,,Pac-12,fbs,265,"[0, 7, 0, 10]",17,0.018925868727953314,1615,1606,Washington State,401404026,False,,2022,regular,2022-10-28T02:00:00.000Z,False,Martin Stadium,3820,9
2470,,Ivy,fcs,43,"[7, 17, 0, 17]",41,0.9718052872053516,,,Yale,True,True,4.5166116941,,Ivy,fcs,171,"[3, 13, 0, 0]",16,0.028194712794648333,,,Columbia,401415202,False,,2022,regular,2022-10-28T22:30:00.000Z,False,Lawrence A. Wien Stadium,3802,9
2471,,Conference USA,fbs,2348,"[10, 7, 0, 10, 7, 0]",34,0.986602634629567,1155,1180,Louisiana Tech,True,True,7.398079769,,Conference USA,fbs,2229,"[7, 14, 3, 3, 7, 8]",42,0.013397365370432991,1007,982,Florida International,401426594,False,,2022,regular,2022-10-29T00:00:00.000Z,False,FIU Stadium,218,9
2472,,American Athletic,fbs,151,"[7, 10, 7, 3]",27,0.6900926973718314,1585,1585,East Carolina,True,False,6.8839901091,,FBS Independents,fbs,252,"[3, 14, 7, 0]",24,0.30990730262816857,1512,1512,BYU,401415645,False,,2022,regular,2022-10-29T00:00:00.000Z,False,LaVell Edwards Stadium,3801,9
2473,,Midwest,iii,2155,"[0, 7, 7, 0]",14,,,,Cornell College (IA),True,True,,,Midwest,iii,2286,"[14, 7, 0, 7]",28,,,,Illinois College,401438662,False,,2022,regular,2022-10-29T00:00:00.000Z,False,England Stadium,5858,9
2474,,MSCAC,iii,18,"[0, 0, 7, 0]",7,,,,Bridgewater State,True,True,,,MSCAC,iii,379,"[14, 21, 6, 7]",48,,,,UMass Dartmouth,401431176,False,,2022,regular,2022-10-29T16:00:00.000Z,False,Cressy Field,5939,9
2475,,Pennsylvania State Athletic,ii,209,"[0, 3, 7, 0]",10,,,,Lock Haven,True,True,,,Pennsylvania State Athletic,ii,223,"[0, 17, 34, 7]",58,,,,West Chester,401433027,False,,2022,regular,2022-10-29T16:00:00.000Z,False,John A. Farrell Stadium,4427,9
2476,,Pennsylvania State Athletic,ii,2315,"[6, 7, 0, 7]",20,,,,Kutztown,True,True,,,Pennsylvania State Athletic,ii,210,"[6, 0, 0, 7]",13,,,,Millersville,401433019,False,,2022,regular,2022-10-29T16:00:00.000Z,False,Chryst Field at Biemesderfer Stadium,4431,9
2477,,Pennsylvania State Athletic,ii,2291,"[10, 6, 13, 7]",36,,,,Indiana (PA),True,True,,,Pennsylvania State Athletic,ii,367,"[7, 14, 15, 7]",43,,,,Gannon,401433012,False,,2022,regular,2022-10-29T16:00:00.000Z,False,McConnell Family Stadium,4441,9
2478,,Pennsylvania State Athletic,ii,215,"[7, 7, 7, 10]",31,,,,Slippery Rock,True,True,,,Pennsylvania State Athletic,ii,2134,"[0, 0, 0, 0]",0,,,,Clarion,401433003,False,,2022,regular,2022-10-29T16:00:00.000Z,False,"Memorial Stadium (Clarion, PA)",4437,9
2479,,Pennsylvania State Athletic,ii,2858,"[13, 17, 0, 14]",44,,,,California (PA),True,True,,,Pennsylvania State Athletic,ii,2385,"[7, 6, 7, 0]",20,,,,Mercyhurst,401432995,False,,2022,regular,2022-10-29T16:00:00.000Z,False,Saxon Stadium,4428,9
2480,,Southern Athletic,iii,386,"[0, 17, 14, 10]",41,,,,Trinity (TX),True,True,,,Southern Athletic,iii,2121,"[14, 0, 7, 0]",21,,,,Centre,401432807,False,,2022,regular,2022-10-29T16:00:00.000Z,False,Farris Stadium,5818,9
2481,,Mid Atlantic,iii,247,"[14, 14, 0, 13]",41,,,,King's College (PA),True,True,,,Mid Atlantic,iii,111674,"[0, 0, 7, 7]",14,,,,Alvernia University,401456157,False,,2022,regular,2022-10-29T16:00:00.000Z,False,Turf Field,5791,9
2482,,Liberty League,iii,2779,"[0, 13, 7, 15]",35,,,,St Lawrence,True,True,,,Liberty League,iii,184,"[6, 15, 7, 3]",31,,,,Rochester,401435096,False,,2022,regular,2022-10-29T16:00:00.000Z,False,Edwin Fauver Stadium,3717,9
2483,,Pennsylvania State Athletic,ii,611,"[7, 7, 10, 21]",45,,,,Seton Hill College,True,True,,,Pennsylvania State Athletic,ii,2205,"[6, 8, 0, 0]",14,,,,Edinboro,401433041,False,,2022,regular,2022-10-29T16:00:00.000Z,False,Sox Harrison Stadium,4440,9
2484,,Big 12,fbs,201,"[3, 10, 7, 7]",27,0.9650626498462087,1636,1584,Oklahoma,True,True,4.5069068794,,Big 12,fbs,66,"[3, 3, 0, 7]",13,0.03493735015379132,1725,1777,Iowa State,401404100,False,,2022,regular,2022-10-29T16:00:00.000Z,False,Jack Trice Stadium,3772,9
2485,,Commonwealth Coast,iii,2702,"[0, 7, 7, 3]",17,,,,Western New England,True,True,,,Commonwealth Coast,iii,2280,"[7, 0, 13, 7]",27,,,,Husson,401431056,False,,2022,regular,2022-10-29T16:00:00.000Z,False,Dr. John W. Winkin Sports Complex,3995,9
2486,,NEWMAC,iii,2467,"[6, 3, 0, 6]",15,,,,Norwich,True,True,,,NEWMAC,iii,2749,"[0, 7, 0, 13]",20,,,,Worcester Polytechnic,401438671,False,,2022,regular,2022-10-29T16:00:00.000Z,False,"Alumni Stadium (Worcester, MA)",5899,9
2487,,Empire 8,iii,390,"[0, 0, 7, 13]",20,,,,Utica,True,True,,,Empire 8,iii,3110,"[0, 7, 7, 3]",17,,,,Morrisville State,401435090,False,,2022,regular,2022-10-29T16:00:00.000Z,False,Drake Field (NY),6087,9
2488,,Mid Atlantic,iii,2015,"[0, 0, 2, 0]",2,,,,Albright,True,True,,,Mid Atlantic,iii,2221,"[0, 10, 0, 0]",10,,,,FDU-Florham,401438639,False,,2022,regular,2022-10-29T16:00:00.000Z,False,Robert T. Shields Field,5842,9
2489,,ECFC,iii,15,"[0, 6, 0, 7]",13,,,,Anna Maria College,True,True,,,ECFC,iii,417,"[10, 2, 0, 15]",27,,,,Gallaudet,401432549,False,,2022,regular,2022-10-29T16:00:00.000Z,False,Hotchkiss Field,5848,9
2490,,MSCAC,iii,2909,"[0, 13, 0, 9]",22,,,,Westfield State,True,True,,,MSCAC,iii,2972,"[14, 14, 0, 3]",31,,,,Plymouth State,401441956,False,,2022,regular,2022-10-29T16:00:00.000Z,False,Charles L. Currier Memorial Field,3690,9
2491,,Mid Atlantic,iii,2354,"[0, 7, 0, 0]",7,,,,Lycoming,True,True,,,Mid Atlantic,iii,398,"[14, 7, 3, 0]",24,,,,Wilkes,401431157,False,,2022,regular,2022-10-29T16:00:00.000Z,False,Schmidt Stadium,3920,9
2492,,Mid Atlantic,iii,471,"[7, 16, 7, 14]",44,,,,Stevenson,True,True,,,Mid Atlantic,iii,2969,"[0, 7, 0, 0]",7,,,,Misericordia,401439537,False,,2022,regular,2022-10-29T16:00:00.000Z,False,Mangelsdorf Field,6083,9
2493,,FBS Independents,fbs,87,"[7, 14, 3, 17]",41,0.9986727440300698,1795,1773,Notre Dame,True,False,4.2927832038,,ACC,fbs,183,"[7, 0, 10, 7]",24,0.001327255969930267,1563,1585,Syracuse,401404129,False,,2022,regular,2022-10-29T16:00:00.000Z,False,Carrier Dome,1964,9
2494,,ACC,fbs,103,"[0, 3, 0, 0]",3,0.0862405448642839,1258,1292,Boston College,True,False,7.0240934351,,FBS Independents,fbs,41,"[10, 0, 0, 3]",13,0.9137594551357161,1111,1077,Connecticut,401404154,False,,2022,regular,2022-10-29T16:00:00.000Z,False,Rentschler Field,3892,9
2495,,SEC,fbs,8,"[7, 10, 14, 10]",41,0.9480464674402245,1667,1647,Arkansas,True,True,4.4290561811,,SEC,fbs,2,"[3, 10, 0, 14]",27,0.05195353255977551,1500,1520,Auburn,401403927,False,,2022,regular,2022-10-29T16:00:00.000Z,False,Jordan-Hare Stadium,3785,9
2496,,Big 12,fbs,2628,"[7, 21, 0, 13]",41,0.8297938615270637,1667,1670,TCU,True,True,5.4585677621,,Big 12,fbs,277,"[7, 14, 3, 7]",31,0.1702061384729363,1380,1377,West Virginia,401404103,False,,2022,regular,2022-10-29T16:00:00.000Z,False,Mountaineer Field at Milan Puskar Stadium,3842,9
2497,,ECFC,iii,3162,"[7, 0, 0, 6]",13,,,,Alfred State College,True,True,,,ECFC,iii,293,"[7, 7, 3, 20]",37,,,,Castleton State College,401437206,False,,2022,regular,2022-10-29T16:00:00.000Z,False,Dave Wolk Stadium,5638,9
2498,,Pioneer,fcs,2413,"[7, 0, 7, 6]",20,0.0010657902562545285,,,Morehead State,True,True,2.3080164075,,Pioneer,fcs,2086,"[21, 21, 14, 0]",56,0.9989342097437455,,,Butler,401423141,False,,2022,regular,2022-10-29T16:00:00.000Z,False,Butler Bowl,3664,9
2499,,ACC,fbs,59,"[3, 0, 7, 6]",16,0.001503237730234197,1245,1276,Georgia Tech,True,True,2.3592812893,,ACC,fbs,52,"[7, 17, 7, 10]",41,0.9984967622697658,1604,1573,Florida State,401411147,False,,2022,regular,2022-10-29T16:00:00.000Z,False,Bobby Bowden Field at Doak Campbell Stadium,3697,9
2500,,Liberty League,iii,2085,"[0, 2, 0, 0]",2,,,,Buffalo State,True,False,,,Empire 8,iii,2781,"[20, 0, 21, 13]",54,,,,Brockport State (NY),401441939,False,,2022,regular,2022-10-29T16:00:00.000Z,False,Bob Boozer Field,6126,9
2501,,Mountain East,ii,112335,"[13, 3, 7, 8]",31,,,,Wheeling Jesuit,True,True,,,Mountain East,ii,2148,"[21, 14, 14, 13]",62,,,,Concord,401432117,False,,2022,regular,2022-10-29T16:00:00.000Z,False,Callaghan Stadium,3667,9
2502,,Mountain East,ii,587,"[0, 14, 0, 16]",30,,,,Notre Dame College,True,True,,,Mountain East,ii,2986,"[6, 0, 0, 0]",6,,,,Fairmont State,401432132,False,,2022,regular,2022-10-29T16:00:00.000Z,False,Duvall-Rosier Field,5943,9
2503,,NEC,fcs,2681,"[0, 7, 0, 0]",7,,,,Wagner,True,True,,,NEC,fcs,2115,"[7, 21, 0, 6]",34,,,,Central Connecticut,401423436,False,,2022,regular,2022-10-29T16:00:00.000Z,False,Arute Field,3624,9
2504,,Pioneer,fcs,2506,"[0, 0, 0, 7]",7,,,,Presbyterian College,True,True,,,Pioneer,fcs,2368,"[7, 13, 10, 7]",37,,,,Marist,401431406,False,,2022,regular,2022-10-29T16:00:00.000Z,False,Leonidoff Field,36,9
2505,,Big Ten,fbs,194,"[10, 3, 3, 28]",44,0.8899198242997628,2227,2233,Ohio State,True,True,5.7561272962,,Big Ten,fbs,213,"[0, 14, 0, 17]",31,0.11008017570023716,1844,1838,Penn State,401405126,False,,2022,regular,2022-10-29T16:00:00.000Z,False,Beaver Stadium,3632,9
2506,,American Athletic,fbs,58,"[14, 0, 7, 6]",27,0.007874937492467038,1180,1180,South Florida,True,True,2.7854037057,,American Athletic,fbs,248,"[14, 14, 7, 7]",42,0.992125062507533,1554,1554,Houston,401415643,False,,2022,regular,2022-10-29T16:00:00.000Z,False,John O'Quinn Field at TDECU Stadium,4728,9
2507,,MSCAC,iii,110,"[7, 3, 0, 0]",10,,,,Mass Maritime,True,True,,,MSCAC,iii,2967,"[7, 13, 7, 7]",34,,,,Framingham State,401431167,False,,2022,regular,2022-10-29T16:00:00.000Z,False,Bowditch Field,3819,9
2508,,GLIAC,ii,2222,"[14, 28, 7, 7]",56,,,,Ferris State,True,True,,,GLIAC,ii,128,"[0, 14, 6, 0]",20,,,,Northern Michigan,401431819,False,,2022,regular,2022-10-29T16:00:00.000Z,False,Superior Dome,3950,9
