game_id,school,conference,homeAway,points,completionAttempts,defensiveTDs,firstDowns,fourthDownEff,fumblesLost,fumblesRecovered,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,kickingPoints,netPassingYards,passesDeflected,passesIntercepted,passingTDs,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,qbHurries,rushingAttempts,rushingTDs,rushingYards,sacks,tackles,tacklesForLoss,thirdDownEff,totalFumbles,totalPenaltiesYards,totalYards,turnovers,yardsPerPass,yardsPerRushAttempt
401426544,Texas State,Sun Belt,home,41,15-30,1,21,0-0,1,0,1,63,1,0,31,2,11,226,5,2,3,32:02,0,51,4,7,43,1,226,3,40,10,8-16,1,7-65,452,2,7.5,5.3
401426545,Charlotte,Conference USA,home,21,28-52,0,24,4-7,0,0,0,0,0,0,38,2,3,292,0,1,3,31:14,,,,4,28,0,96,1,26,6,5-18,1,4-40,388,0,5.6,3.4
401426545,Maryland,Big Ten,away,56,30-34,0,26,1-1,0,0,,,1,0,19,1,8,424,4,,5,28:46,0,4,1,5,28,3,193,1,37,2,7-9,,8-48,617,1,12.5,6.9
401426546,Florida Atlantic,Conference USA,home,42,19-31,0,32,1-3,0,1,,,2,0,49,2,6,265,3,,3,35:19,0,9,3,0,57,3,366,2,23,7,12-17,1,8-69,631,2,8.5,6.4
401426546,Southeastern Louisiana,Southland,away,9,17-33,0,16,2-2,1,0,0,33,0,0,32,2,3,202,1,2,1,24:41,,,,1,24,0,44,1,39,3,2-12,1,10-75,246,1,6.1,1.8
401426547,Louisiana Tech,Conference USA,home,52,14-28,0,25,0-1,0,4,0,12,1,0,83,4,10,216,4,1,3,31:54,0,17,5,7,42,3,299,2,25,6,6-12,1,3-35,515,1,7.7,7.1
401426547,Stephen F. Austin,Western Athletic,away,17,11-31,0,17,1-2,2,0,0,17,1,0,98,5,5,161,1,1,1,28:06,0,-2,1,4,37,1,144,0,27,1,4-15,4,10-91,305,3,5.2,3.9
401426548,Colorado State,Mountain West,home,19,20-30,0,16,2-3,2,2,0,0,2,0,73,3,1,256,3,1,3,28:41,0,10,2,1,34,0,-10,2,42,12,3-14,3,8-67,246,4,8.5,-0.3
401426548,Middle Tennessee,Conference USA,away,34,31-39,1,20,2-3,1,4,1,32,1,,,,10,266,4,2,1,31:19,0,12,1,5,41,2,114,9,32,13,7-17,1,4-47,380,2,6.8,2.8
401426549,North Texas,Conference USA,home,59,13-24,0,32,1-1,0,1,,,1,0,84,4,11,259,0,,4,27:51,0,26,3,8,48,4,348,2,37,5,4-9,0,5-58,607,1,10.8,7.3
401426549,Texas Southern,SWAC,away,27,19-29,0,26,0-1,1,0,0,20,0,,,,9,239,1,1,1,32:09,,,,2,47,2,219,0,50,2,6-14,1,10-119,458,1,8.2,4.7
401426550,McNeese,Southland,away,10,8-21,0,14,0-0,3,0,,,2,0,74,4,4,91,5,,0,21:48,,,,0,30,1,172,0,39,5,1-10,3,2-20,263,5,4.3,5.7
401426550,Rice,Conference USA,home,52,21-31,1,26,2-3,0,3,1,97,0,,,,10,278,3,2,4,38:12,0,10,1,2,43,2,209,4,26,7,10-16,0,7-67,487,0,9.0,4.9
401426551,Liberty,FBS Independents,home,21,13-25,0,18,0-0,1,4,,,0,0,32,1,3,202,1,,0,28:31,0,34,2,2,40,3,188,4,44,10,3-12,1,8-84,390,1,8.1,4.7
401426551,UAB,Conference USA,away,14,10-15,0,15,1-2,4,1,,,0,0,67,3,2,114,3,,0,31:29,0,4,1,2,43,2,241,2,39,8,4-12,4,5-40,355,4,7.6,5.6
401426552,New Mexico State,FBS Independents,away,13,8-25,0,17,2-2,2,2,,,1,,,,1,111,3,,0,31:42,0,4,1,4,40,2,187,2,23,5,4-14,3,7-85,298,3,4.4,4.7
401426552,UTEP,Conference USA,home,20,13-27,0,17,1-1,2,2,0,-2,0,,,,8,166,6,1,1,28:18,0,-3,3,4,30,1,108,1,30,6,3-12,3,5-55,274,2,6.1,3.6
401426553,Army,FBS Independents,home,38,13-18,0,22,3-4,2,0,,,0,,,,8,304,6,,2,32:07,0,-6,1,2,54,3,179,4,46,5,7-16,2,7-68,483,2,16.9,3.3
401426553,UT San Antonio,Conference USA,away,41,32-45,0,30,0-1,0,2,,,0,0,25,4,5,359,0,,3,27:53,,,,1,36,3,153,1,37,4,11-15,0,10-70,512,0,8.0,4.3
401426554,Charlotte,Conference USA,away,42,31-43,0,26,0-3,0,2,0,10,1,0,34,2,6,401,1,1,5,29:15,0,13,1,3,23,0,100,2,57,5,4-10,0,9-83,501,1,9.3,4.3
401426554,Georgia State,Sun Belt,home,41,22-34,0,34,0-2,1,0,0,1,1,,,,3,343,3,1,4,30:45,,,,3,55,2,259,1,34,5,10-15,3,11-91,602,2,10.1,4.7
401426555,Florida Atlantic,Conference USA,home,14,13-29,0,18,0-0,1,2,0,49,0,0,12,1,2,108,1,1,1,22:55,0,3,1,1,30,1,188,1,52,5,5-13,1,7-82,296,1,3.7,6.3
401426555,UCF,American Athletic,away,40,25-36,0,32,2-2,2,1,,,1,0,40,2,10,339,4,,1,37:05,0,26,4,3,56,4,314,1,24,5,12-18,1,3-30,653,3,9.4,5.6
401426556,Clemson,ACC,home,48,20-35,0,25,1-1,1,1,0,13,0,0,22,1,12,241,12,3,2,31:24,0,0,2,2,39,4,280,1,34,7,7-15,2,6-60,521,1,6.9,7.2
401426556,Louisiana Tech,Conference USA,away,20,23-43,0,14,0-1,1,1,,,3,0,31,2,8,311,2,,1,28:36,0,41,4,2,21,1,12,1,44,2,5-15,2,6-43,323,4,7.2,0.6
401426557,Middle Tennessee,Conference USA,home,49,21-25,1,23,2-2,0,0,0,82,1,,,,7,212,4,2,2,35:42,1,50,3,2,45,4,223,1,29,6,6-12,,7-62,435,1,8.5,5.0
401426557,Tennessee State,OVC,away,6,18-29,0,14,0-1,0,0,0,2,2,0,157,7,,149,1,1,1,24:28,,,,2,27,0,61,2,35,7,4-12,,4-50,210,2,5.1,2.3
401426558,North Texas,Conference USA,away,27,17-30,1,20,1-4,0,0,,,2,1,99,1,9,305,0,,2,21:03,0,3,1,0,39,0,169,1,42,3,3-11,,3-25,474,2,10.2,4.3
401426558,UNLV,Mountain West,home,58,21-27,1,28,2-2,0,0,1,20,0,0,48,2,8,211,2,2,2,38:57,0,14,1,0,51,5,365,1,37,3,9-15,,6-50,576,0,7.8,7.2
401426559,Louisiana,Sun Belt,away,21,13-28,1,9,0-2,0,0,1,63,1,,,,3,114,2,3,1,18:09,,,,3,15,1,61,3,31,5,3-11,,11-85,175,1,4.1,4.1
401426559,Rice,Conference USA,home,33,25-36,0,26,1-2,0,0,0,25,3,0,45,2,7,303,6,1,3,41:51,0,53,3,4,44,1,146,1,15,3,9-15,,9-65,449,3,8.4,3.3
401426560,Georgia Southern,Sun Belt,away,21,24-50,0,23,1-2,0,0,,,3,0,43,2,3,204,1,,1,28:14,0,11,3,4,33,2,214,0,44,4,11-20,,4-42,418,3,4.1,6.5
401426560,UAB,Conference USA,home,35,12-20,0,21,1-1,0,0,0,61,0,0,58,2,5,125,11,3,1,31:46,0,50,2,3,43,4,288,0,39,3,4-11,,7-68,413,0,6.3,6.7
401426561,New Mexico,Mountain West,home,27,13-19,1,15,0-1,1,6,1,31,1,,,,9,111,9,4,0,36:33,,,,1,45,2,188,3,31,5,3-15,2,8-75,299,2,5.8,4.2
401426561,UTEP,Conference USA,away,10,20-46,0,17,2-5,3,2,0,0,4,0,36,2,4,299,2,1,0,23:27,0,41,3,1,21,1,54,2,32,13,2-11,3,8-93,353,7,6.5,2.6
401426562,Texas,Big 12,home,41,15-23,1,21,1-1,0,0,1,44,0,0,26,1,11,161,3,1,1,23:39,,,,4,36,3,298,1,49,5,4-11,,9-88,459,0,7.0,8.3
401426562,UT San Antonio,Conference USA,away,20,26-40,0,29,0-2,0,0,,,1,0,54,3,8,269,1,,1,36:21,,,,1,44,1,139,0,31,5,9-16,2,10-45,408,1,6.7,3.2
401426563,Indiana,Big Ten,home,33,33-55,0,28,1-3,1,1,0,10,0,0,47,3,13,364,5,1,2,27:39,0,4,1,1,35,1,120,2,50,7,7-18,1,6-65,484,1,6.6,3.4
401426563,Western Kentucky,Conference USA,away,30,33-45,0,25,0-1,1,1,,,1,0,26,1,12,329,6,,2,32:21,0,10,2,4,36,1,216,3,50,7,5-14,2,8-83,545,2,7.3,6.0
401426564,Charlotte,Conference USA,away,20,20-35,0,21,0-0,0,1,0,-1,3,0,77,5,2,213,1,1,3,33:26,,,,4,29,0,79,1,50,5,8-14,1,6-51,292,3,6.1,2.7
401426564,South Carolina,SEC,home,56,19-26,0,28,1-1,1,0,0,18,1,0,52,2,12,250,4,3,1,26:34,0,8,2,12,40,6,295,1,44,5,5-8,1,10-67,545,2,9.6,7.4
401426565,Florida International,Conference USA,away,0,19-35,0,10,2-4,1,0,0,0,1,0,61,6,,124,1,1,0,30:32,,,,1,33,0,61,1,38,2,2-16,2,7-74,185,2,3.5,1.8
401426565,Western Kentucky,Conference USA,home,73,37-45,0,32,0-1,0,1,0,0,1,,,,13,478,4,1,6,29:28,,,,3,27,3,210,0,36,3,4-8,0,4-25,688,1,10.6,7.8
401426566,Florida Atlantic,Conference USA,away,26,18-30,0,21,1-2,1,2,0,13,1,,,,8,230,1,1,3,29:27,0,7,1,1,43,0,189,1,53,4,5-16,2,6-77,419,2,7.7,4.4
401426566,Purdue,Big Ten,home,28,22-31,0,21,1-2,1,2,0,55,1,0,115,5,4,166,3,1,3,30:33,0,49,3,1,36,1,188,0,47,2,3-12,2,5-55,354,2,5.4,5.2
401426567,Louisiana Tech,Conference USA,away,14,19-34,0,17,2-3,1,0,0,0,4,0,51,3,2,251,2,1,2,31:09,0,22,1,1,29,0,57,1,28,3,3-12,1,8-85,308,5,7.4,2.0
401426567,South Alabama,Sun Belt,home,38,17-25,2,23,0-0,0,1,1,24,1,0,40,2,8,214,7,4,3,28:51,1,77,2,1,35,0,175,4,33,9,5-10,0,14-131,389,1,8.6,5.0
401426568,Miami,ACC,home,31,26-51,1,26,5-8,1,0,0,0,2,1,256,8,7,307,0,1,1,33:58,,,,0,38,2,60,2,27,6,7-20,1,4-15,367,3,6.0,1.6
401426568,Middle Tennessee,Conference USA,away,45,16-25,1,14,2-3,0,2,1,17,1,,,,9,408,6,2,3,26:02,0,1,2,3,36,2,99,4,53,8,3-12,1,8-82,507,1,16.3,2.8
401426569,Memphis,American Athletic,home,44,19-29,2,19,0-1,0,2,2,39,1,0,81,3,8,141,7,2,2,32:45,0,16,2,6,44,2,193,2,40,6,2-12,1,4-36,334,1,4.9,4.4
401426569,North Texas,Conference USA,away,34,27-50,0,23,0-1,1,0,0,3,2,0,118,5,10,371,4,1,3,27:15,0,6,2,3,30,1,102,3,40,5,3-15,1,2-20,473,3,7.4,3.4
401426570,Houston,American Athletic,home,34,19-26,0,19,0-1,0,1,0,19,1,0,71,3,10,249,5,1,2,30:05,0,26,3,2,32,1,178,3,39,6,6-12,0,10-110,427,1,9.6,5.6
401426570,Rice,Conference USA,away,27,25-40,0,22,1-1,1,0,0,0,1,0,34,3,9,334,2,1,1,29:55,,,,0,25,2,90,1,44,5,4-11,2,3-30,424,2,8.4,3.6
401426571,Boise State,Mountain West,away,10,13-34,0,14,0-1,0,0,,,0,0,42,2,4,93,0,,1,19:25,0,-2,1,1,19,0,84,1,23,4,4-12,,4-21,177,0,2.7,4.4
401426571,UTEP,Conference USA,home,27,10-11,1,17,0-0,0,0,,,0,,,,9,123,7,,1,40:35,1,57,2,12,54,1,199,0,14,4,8-15,,5-40,322,0,11.2,3.7
401426572,Texas Southern,SWAC,away,24,17-32,0,22,0-1,0,3,,,2,0,117,4,6,229,3,,1,38:01,0,5,2,2,50,2,235,0,36,2,9-20,0,3-35,464,2,7.2,4.7
401426572,UT San Antonio,Conference USA,home,52,23-34,1,21,1-2,2,0,0,15,0,1,120,2,10,441,3,2,5,21:59,0,14,3,5,27,1,112,1,45,9,1-8,2,5-70,553,2,13.0,4.1
401426573,Charlotte,Conference USA,home,35,21-38,0,27,2-2,2,2,,,1,0,75,4,5,349,2,,4,26:20,0,11,2,3,27,1,96,1,27,3,5-11,3,8-74,445,3,9.2,3.6
401426573,UTEP,Conference USA,away,41,10-14,0,20,3-3,1,4,0,0,0,0,41,3,11,173,1,1,3,33:40,0,1,2,10,45,0,252,5,38,6,3-11,3,10-99,425,1,12.4,5.6
401426574,Florida International,Conference USA,away,21,14-20,0,20,2-2,0,0,,,0,,,,3,182,7,,3,29:50,0,-1,1,2,45,0,152,0,33,4,5-11,,5-48,334,0,9.1,3.4
401426574,New Mexico State,FBS Independents,home,7,13-27,0,14,2-3,0,0,,,0,,,,1,139,2,,0,30:10,0,0,1,1,31,1,82,3,36,8,4-14,,4-30,221,0,5.1,2.6
401426575,Florida Atlantic,Conference USA,away,28,26-50,1,24,1-2,0,2,1,64,2,0,29,2,4,295,1,1,2,26:26,0,-1,1,0,29,1,137,2,53,3,8-19,0,3-14,432,2,5.9,4.7
401426575,North Texas,Conference USA,home,45,15-21,1,21,1-1,1,0,1,118,1,0,81,5,9,181,10,2,3,33:34,0,5,1,5,51,2,300,1,32,4,4-12,2,9-69,481,2,8.6,5.9
401426576,Middle Tennessee,Conference USA,home,30,35-57,1,20,1-3,0,0,1,1,0,0,72,4,12,368,4,3,1,25:23,0,33,2,0,18,1,84,3,49,7,6-17,2,9-80,452,0,6.5,4.7
401426576,UT San Antonio,Conference USA,away,45,28-37,0,32,1-1,0,0,,,3,0,44,3,9,423,6,,2,34:37,0,1,1,5,45,4,167,1,35,4,10-14,,9-92,590,3,11.4,3.7
401426577,Rice,Conference USA,home,28,11-17,0,14,1-2,1,2,0,2,0,0,65,3,4,104,1,1,1,30:00,0,8,1,2,36,2,105,3,30,8,5-12,1,10-75,209,1,6.1,2.9
401426577,UAB,Conference USA,away,24,16-24,0,23,0-1,1,1,,,1,0,26,1,6,238,3,,2,30:00,0,-2,1,2,41,1,122,4,19,4,7-13,2,12-116,360,2,9.9,3.0
401426578,Troy,Sun Belt,away,34,23-37,0,26,2-3,0,1,0,21,1,0,47,2,10,280,6,1,3,29:04,,,,1,39,1,135,5,48,9,5-14,0,7-70,415,1,7.6,3.5
401426578,Western Kentucky,Conference USA,home,27,39-56,0,29,2-4,1,0,0,0,1,0,14,2,9,406,1,1,3,30:56,,,,4,29,0,64,4,46,4,8-16,2,9-85,470,2,7.3,2.2
401426579,Connecticut,FBS Independents,away,33,15-20,0,20,1-1,0,2,0,43,0,,,,9,107,5,2,1,34:15,,,,3,46,3,295,2,30,4,6-13,3,5-43,402,0,5.4,6.4
401426579,Florida International,Conference USA,home,12,28-43,0,17,2-6,1,0,,,2,0,84,5,4,256,1,,0,25:45,,,,0,23,1,153,2,35,9,4-14,2,5-45,409,3,6.0,6.7
401426580,Louisiana Tech,Conference USA,home,41,18-27,1,18,1-1,2,2,1,44,0,0,73,3,9,266,3,3,4,25:28,0,12,1,6,33,0,114,1,36,3,4-11,2,6-58,380,2,9.9,3.5
401426580,UTEP,Conference USA,away,31,23-51,0,27,6-8,1,4,,,3,0,58,3,7,320,2,,2,34:32,,,,4,38,2,181,2,30,5,5-16,1,4-40,501,4,6.3,4.8
401426581,Middle Tennessee,Conference USA,away,14,26-43,0,24,2-5,0,0,,,1,0,109,4,2,196,4,,1,25:40,0,14,1,0,39,1,140,0,45,5,10-19,,5-45,336,1,4.6,3.6
401426581,UAB,Conference USA,home,41,17-27,0,24,1-1,0,0,0,10,0,0,66,3,11,278,7,1,1,34:20,0,7,1,2,38,4,303,3,54,7,6-12,,9-94,581,0,10.3,8.0
401426582,UT San Antonio,Conference USA,home,31,24-35,0,30,2-3,1,0,,,0,0,66,3,7,273,10,,1,30:02,0,17,1,2,45,3,213,0,42,2,6-14,3,6-57,486,1,7.8,4.7
401426582,Western Kentucky,Conference USA,away,28,35-49,0,26,1-4,0,1,,,0,0,57,2,4,373,4,,2,29:58,,,,1,24,2,108,0,45,3,6-13,0,7-53,481,0,7.6,4.5
401426583,Charlotte,Conference USA,away,20,15-26,0,12,1-3,1,0,0,-2,2,0,32,1,2,214,0,1,1,23:59,,,,2,24,2,113,1,46,6,3-10,1,6-41,327,3,8.2,4.7
401426583,UAB,Conference USA,home,34,15-23,0,27,3-4,0,1,0,0,1,0,37,2,8,231,3,2,1,36:01,0,9,1,4,53,3,279,1,22,2,5-13,1,2-15,510,1,10.0,5.3
401426584,Florida International,Conference USA,home,10,20-39,0,19,1-4,0,2,,,1,0,72,4,4,186,2,,0,32:06,,,,3,36,1,137,2,33,2,2-16,1,7-52,323,1,4.8,3.8
401426584,UT San Antonio,Conference USA,away,30,24-39,0,23,1-2,2,0,0,0,0,,,,6,303,1,1,2,27:54,,,,0,36,2,130,4,42,14,6-14,2,3-30,433,2,7.8,3.6
401426585,Florida Atlantic,Conference USA,home,17,14-26,0,21,1-2,1,0,0,0,0,,,,5,126,7,3,1,36:41,0,3,1,3,53,1,185,3,15,5,6-17,2,9-65,311,1,4.8,3.5
401426585,Rice,Conference USA,away,14,10-28,0,15,0-2,0,0,,,3,,,,2,197,4,,1,23:19,0,36,4,4,23,1,64,2,30,9,1-8,1,4-55,261,3,7.0,2.8
401426586,Louisiana Tech,Conference USA,away,27,26-37,0,22,1-2,0,0,0,0,0,0,44,3,9,424,1,1,2,33:22,,,,1,38,1,80,0,41,2,8-17,1,9-86,504,0,11.5,2.1
401426586,North Texas,Conference USA,home,47,11-21,0,27,3-3,0,0,,,1,0,14,1,11,196,6,,2,26:38,,,,3,47,4,475,7,44,8,5-12,1,8-67,671,1,9.3,10.1
401426587,Middle Tennessee,Conference USA,home,17,32-51,0,19,1-3,1,4,0,0,1,0,86,3,5,228,7,1,1,27:23,0,-2,2,2,26,1,63,0,50,2,3-17,2,9-75,291,2,4.5,2.4
401426587,Western Kentucky,Conference USA,away,35,32-49,1,22,2-5,3,2,1,42,1,0,53,4,5,278,7,1,2,32:37,0,28,3,4,36,2,165,1,49,7,6-17,3,7-78,443,4,5.7,4.6
401426588,Charlotte,Conference USA,home,15,25-43,1,21,1-4,2,0,0,0,3,0,115,5,1,277,2,1,1,25:22,0,13,1,1,28,1,60,0,26,6,5-14,2,3-33,337,5,6.4,2.1
401426588,Florida International,Conference USA,away,34,26-34,0,27,1-3,0,4,0,0,1,,,,4,306,3,3,1,34:38,,,,5,43,4,147,5,35,9,6-14,0,6-45,453,1,9.0,3.4
401426589,Florida Atlantic,Conference USA,away,21,12-20,1,20,0-1,1,0,1,72,0,0,25,1,3,164,4,1,1,24:22,0,24,1,0,38,1,165,2,41,3,4-11,5,3-25,329,1,8.2,4.3
401426589,UTEP,Conference USA,home,24,16-26,0,17,0-0,0,2,,,1,0,19,1,10,178,2,,1,35:38,0,3,1,2,41,1,234,3,27,7,6-13,1,9-56,412,1,6.8,5.7
401426590,Louisiana Tech,Conference USA,home,41,20-37,0,19,4-5,0,6,,,1,0,86,3,9,229,3,,5,26:37,0,43,2,4,39,0,144,1,36,6,4-17,0,6-53,373,1,6.2,3.7
401426590,Rice,Conference USA,away,42,16-27,0,24,2-3,3,0,0,0,0,0,25,2,6,208,3,1,3,33:23,0,4,1,2,45,3,279,4,39,7,6-13,4,7-70,487,3,7.7,6.2
401426591,North Texas,Conference USA,away,27,15-31,0,13,0-0,0,0,0,6,1,0,46,3,9,325,2,1,3,21:37,0,1,1,2,21,0,22,4,47,7,7-15,,8-68,347,1,10.5,1.0
401426591,UT San Antonio,Conference USA,home,31,27-40,0,32,2-3,0,0,0,0,1,,,,7,238,8,1,2,38:23,0,2,1,5,54,2,257,2,21,5,10-18,1,5-45,495,1,6.0,4.8
401426592,UAB,Conference USA,away,17,5-12,0,14,0-0,3,2,,,1,0,62,3,5,96,6,,2,27:21,,,,0,39,0,228,1,48,5,4-11,3,4-22,324,4,8.0,5.8
401426592,Western Kentucky,Conference USA,home,20,14-23,0,19,1-1,1,6,0,11,0,,,,8,128,2,1,0,32:39,0,26,1,0,44,2,224,3,25,5,3-13,1,11-86,352,1,5.6,5.1
401426593,Charlotte,Conference USA,away,56,17-20,0,25,2-3,0,0,0,0,0,0,125,4,8,275,7,1,5,31:57,0,40,3,3,43,3,239,3,37,3,3-9,,5-46,514,0,13.8,5.6
401426593,Rice,Conference USA,home,23,18-33,0,20,1-2,0,0,,,1,0,18,1,5,218,2,,3,28:03,0,0,1,0,30,0,152,3,47,4,4-12,,5-48,370,1,6.6,5.1
401426594,Florida International,Conference USA,home,42,31-48,0,23,0-1,0,0,,,0,0,92,4,10,321,4,,3,26:44,,,,0,26,2,57,2,45,5,7-15,2,8-55,378,0,6.7,2.2
401426594,Louisiana Tech,Conference USA,away,34,28-40,0,23,0-2,0,0,,,0,0,32,2,10,256,11,,0,33:16,,,,3,41,4,184,1,41,4,10-19,2,5-45,440,0,6.4,4.5
401426595,Florida Atlantic,Conference USA,home,24,14-25,0,16,2-2,0,0,,,0,0,19,1,6,187,3,,3,24:00,,,,5,35,0,172,0,36,4,6-16,,5-45,359,0,7.5,4.9
401426595,UAB,Conference USA,away,17,18-34,0,23,1-3,0,0,,,0,0,0,1,5,192,3,,1,36:00,,,,4,42,1,280,0,23,2,6-16,1,8-57,472,0,5.6,6.7
401426596,Middle Tennessee,Conference USA,away,24,21-27,0,20,2-2,1,0,0,4,0,,,,6,265,4,1,3,27:27,0,14,4,4,35,0,113,5,38,7,3-12,1,7-43,378,1,9.8,3.2
401426596,UTEP,Conference USA,home,13,20-35,0,19,0-1,0,1,,,1,0,51,3,7,191,1,,1,32:33,0,-1,2,2,34,0,101,4,28,7,6-16,0,8-67,292,1,5.5,3.0
401426597,North Texas,Conference USA,away,40,22-30,0,25,0-0,0,1,0,11,0,0,41,2,10,345,8,1,3,29:05,,,,3,36,2,196,2,43,5,5-12,0,5-40,541,0,11.5,5.4
401426597,Western Kentucky,Conference USA,home,13,29-49,0,23,1-2,1,0,,,1,0,42,2,7,320,1,,1,30:55,0,-3,2,2,30,0,146,1,44,4,8-17,2,9-85,466,2,6.5,4.9
401426598,Charlotte,Conference USA,home,7,19-34,0,22,1-4,1,0,,,2,0,51,3,1,223,2,,1,39:34,,,,4,47,0,161,1,23,1,6-15,1,7-65,384,3,6.6,3.4
401426598,Western Kentucky,Conference USA,away,59,25-41,1,25,0-2,0,2,1,76,0,,,,11,461,3,2,7,20:26,,,,8,17,0,131,5,50,5,5-9,0,1-5,592,0,11.2,7.7
401426599,Florida International,Conference USA,away,14,22-39,1,12,2-2,0,2,1,79,2,0,51,3,2,145,2,2,0,26:03,0,11,2,1,25,1,113,0,45,5,5-16,1,4-32,258,2,3.7,4.5
401426599,North Texas,Conference USA,home,52,25-35,0,27,0-0,1,0,0,11,2,0,58,3,10,414,3,2,5,33:57,0,0,1,5,42,2,209,0,41,2,12-15,2,3-10,623,3,11.8,5.0
401426600,Louisiana Tech,Conference USA,home,40,17-37,1,18,0-2,0,4,1,68,1,0,58,4,16,311,3,3,3,31:04,0,12,2,2,35,0,135,4,43,5,5-15,1,9-111,446,1,8.4,3.9
401426600,Middle Tennessee,Conference USA,away,24,23-44,0,26,3-6,2,0,0,0,3,0,57,3,6,226,9,1,1,28:56,,,,4,44,2,194,2,36,7,5-17,3,10-83,420,5,5.1,4.4
401426601,Rice,Conference USA,home,37,21-31,0,21,0-0,1,0,,,1,0,28,1,13,334,2,,2,28:39,0,32,1,5,32,2,168,1,24,4,8-13,1,5-40,502,2,10.8,5.3
401426601,UTEP,Conference USA,away,30,15-28,0,15,0-0,0,1,0,0,0,0,22,2,12,159,4,1,1,31:21,,,,1,36,2,154,2,30,5,9-16,0,4-24,313,0,5.7,4.3
401426602,UAB,Conference USA,home,38,27-39,0,26,3-5,0,0,,,1,0,129,6,8,332,3,,2,31:27,,,,4,39,3,221,1,47,4,6-14,2,10-63,553,1,8.5,5.7
401426602,UT San Antonio,Conference USA,away,44,22-31,0,26,0-0,0,0,0,15,0,0,40,2,12,285,4,1,4,28:33,0,0,1,2,43,1,209,3,51,8,9-15,,5-40,494,0,9.2,4.9
401426603,Charlotte,Conference USA,away,14,28-49,0,23,1-4,1,2,0,0,1,0,72,5,2,277,1,1,2,32:44,0,11,2,2,30,0,106,4,42,8,6-16,1,7-55,383,2,5.7,3.5
401426603,Middle Tennessee,Conference USA,home,24,22-29,2,16,1-1,1,2,0,0,1,,,,6,203,7,1,0,27:16,1,32,2,4,34,2,103,1,46,6,3-12,4,5-45,306,2,7.0,3.0
401426604,Florida Atlantic,Conference USA,away,52,14-23,0,25,2-3,0,2,0,38,0,0,27,2,10,104,6,2,2,32:52,0,31,1,2,60,5,281,0,30,5,7-17,0,6-55,385,0,4.5,4.7
401426604,Florida International,Conference USA,home,7,11-28,0,14,0-2,2,0,,,2,0,16,1,1,74,1,,0,27:08,0,3,2,4,36,1,203,0,34,7,5-14,3,9-87,277,4,2.6,5.6
401426605,Louisiana Tech,Conference USA,away,7,15-31,0,17,0-4,2,1,,,3,0,77,2,1,147,5,,1,27:46,0,2,1,3,31,0,112,0,37,5,6-13,2,8-66,259,5,4.7,3.6
401426605,UT San Antonio,Conference USA,home,51,20-30,0,29,1-1,1,2,0,57,0,0,15,1,15,226,7,3,1,32:14,,,,1,41,5,258,1,27,3,8-13,1,8-68,484,1,7.5,6.3
401426606,North Texas,Conference USA,away,21,15-32,0,14,1-3,1,1,,,0,0,56,2,3,159,1,,1,22:33,,,,0,29,2,105,1,41,3,7-15,1,1-5,264,1,5.0,3.6
401426606,UAB,Conference USA,home,41,15-23,0,24,1-2,1,1,,,0,,,,11,234,8,,1,37:27,0,-4,1,3,51,4,271,2,29,5,13-17,1,4-35,505,1,10.2,5.3
401426607,Rice,Conference USA,away,10,19-29,0,25,0-0,2,2,0,14,4,,,,4,161,2,1,0,37:33,,,,1,40,1,165,0,28,1,7-11,2,7-45,326,6,5.6,4.1
401426607,Western Kentucky,Conference USA,home,45,23-33,1,20,1-2,1,4,0,4,1,0,24,1,9,377,4,4,3,22:27,1,46,1,1,22,1,118,3,38,4,8-11,1,2-20,495,2,11.4,5.4
401426608,Charlotte,Conference USA,home,26,20-30,0,20,0-0,0,0,0,0,0,0,22,2,8,268,4,2,0,27:42,0,1,1,0,32,3,146,2,46,10,9-16,,6-46,414,0,8.9,4.6
401426608,Louisiana Tech,Conference USA,away,21,23-31,0,19,2-2,0,0,,,2,0,57,2,3,213,2,,0,32:18,0,-3,1,3,36,3,137,3,41,8,6-14,,6-60,350,2,6.9,3.8
401426609,Florida International,Conference USA,away,6,6-21,0,5,0-0,0,1,,,1,,,,0,56,1,,0,18:00,,,,0,22,0,15,1,43,7,2-12,0,3-40,71,1,2.7,0.7
401426609,UTEP,Conference USA,home,40,12-18,0,29,0-1,1,0,0,6,0,0,17,1,8,190,2,1,2,42:00,,,,3,61,3,335,2,19,7,8-15,1,3-30,525,1,10.6,5.5
401426610,Florida Atlantic,Conference USA,away,21,19-37,0,16,2-3,2,0,0,57,0,0,30,3,3,325,5,1,1,26:24,0,3,1,3,32,2,31,0,59,5,5-15,2,7-55,356,2,8.8,1.0
401426610,Middle Tennessee,Conference USA,home,49,40-54,0,30,2-3,0,3,,,1,0,0,1,7,448,7,,5,33:36,0,20,2,4,36,2,167,4,31,9,7-15,0,5-40,615,1,8.3,4.6
401426611,Rice,Conference USA,home,7,20-42,0,13,2-5,2,1,0,16,1,0,88,6,1,225,2,1,1,34:29,0,3,2,0,32,0,5,0,31,3,4-18,8,3-26,230,3,5.4,0.2
401426611,UT San Antonio,Conference USA,away,41,15-23,0,14,1-2,1,4,0,21,1,0,37,1,11,132,8,1,2,25:31,0,7,3,1,32,3,262,2,39,10,2-11,1,6-57,394,2,5.7,8.2
