collegeAthleteId,nflAthleteId,collegeId,collegeTeam,collegeConference,nflTeam,year,overall,round,pick,name,position,height,weight,preDraftRanking,preDraftPositionRanking,preDraftGrade,location,nickname,displayName,logo,img,link,playerId,defensive_PD,defensive_QB HUR,defensive_SACKS,defensive_SOLO,defensive_TD,defensive_TFL,defensive_TOT,fumbles_FUM,fumbles_LOST,fumbles_REC,interceptions_AVG,interceptions_INT,interceptions_TD,interceptions_YDS,kickReturns_AVG,kickReturns_LONG,kickReturns_NO,kickReturns_TD,kickReturns_YDS,kicking_FGA,kicking_FGM,kicking_LONG,kicking_PCT,kicking_PTS,kicking_XPA,kicking_XPM,passing_ATT,passing_COMPLETIONS,passing_INT,passing_PCT,passing_TD,passing_YDS,passing_YPA,puntReturns_AVG,puntReturns_LONG,puntReturns_NO,puntReturns_TD,puntReturns_YDS,punting_In 20,punting_LONG,punting_NO,punting_TB,punting_YDS,punting_YPP,receiving_LONG,receiving_REC,receiving_TD,receiving_YDS,receiving_YPR,rushing_CAR,rushing_LONG,rushing_TD,rushing_YDS,rushing_YPC
4367175,106131,26,UCLA,Pac-12,Tennessee,2022,163,5,20,Kyle Philips,Wide Receiver,71.0,189.0,126.0,19.0,67.0,Tennessee,Titans,Tennessee Titans,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/ten.png,tennessee_titans,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/tennessee_titans.png,4367175.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,22.6,82.0,9.0,1.0,203.0,,,,,,,75.0,59.0,10.0,739.0,12.5,,,,,
4242436,106251,2633,Tennessee,SEC,Tennessee,2022,204,6,26,Theo Jackson,Safety,74.0,203.0,,,,Tennessee,Titans,Tennessee Titans,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/ten.png,tennessee_titans,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/tennessee_titans.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4372051,106099,145,Ole Miss,SEC,Tennessee,2022,219,6,41,Chance Campbell,Inside Linebacker,74.0,232.0,303.0,25.0,38.0,Tennessee,Titans,Tennessee Titans,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/ten.png,tennessee_titans,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/tennessee_titans.png,4372051.0,2.0,11.0,6.0,47.0,0.0,12.5,109.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4240703,105557,221,Pittsburgh,ACC,Pittsburgh,2022,20,1,20,Kenny Pickett,Quarterback,75.0,217.0,22.0,2.0,90.0,Pittsburgh,Steelers,Pittsburgh Steelers,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/pit.png,pittsburgh_steelers,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/pittsburgh_steelers.png,4240703.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,3.0,0.0,,,,,,,,,,,,,,,,,497.0,334.0,7.0,0.672,42.0,4319.0,8.7,,,,,,,,,,,,,,,,,97.0,58.0,5.0,241.0,2.5
4426354,105609,61,Georgia,SEC,Pittsburgh,2022,52,2,20,George Pickens,Wide Receiver,75.0,195.0,58.0,10.0,83.0,Pittsburgh,Steelers,Pittsburgh Steelers,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/pit.png,pittsburgh_steelers,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/pittsburgh_steelers.png,4426354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,5.0,0.0,107.0,21.4,,,,,
4426359,105541,245,Texas A&M,SEC,Pittsburgh,2022,84,3,20,DeMarvin Leal,Defensive End,76.0,283.0,59.0,9.0,83.0,Pittsburgh,Steelers,Pittsburgh Steelers,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/pit.png,pittsburgh_steelers,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/pittsburgh_steelers.png,4426359.0,2.0,2.0,8.5,27.0,0.0,12.5,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4243389,105948,235,Memphis,American Athletic,Pittsburgh,2022,138,4,33,Calvin Austin III,Wide Receiver,68.0,170.0,76.0,13.0,78.0,Pittsburgh,Steelers,Pittsburgh Steelers,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/pit.png,pittsburgh_steelers,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/pittsburgh_steelers.png,4243389.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,27.0,94.0,5.0,1.0,135.0,,,,,,,75.0,74.0,8.0,1149.0,15.5,1.0,69.0,1.0,69.0,69.0
4241961,106053,127,Michigan State,Big Ten,Pittsburgh,2022,208,6,30,Connor Heyward,Fullback,71.0,233.0,247.0,1.0,46.0,Pittsburgh,Steelers,Pittsburgh Steelers,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/pit.png,pittsburgh_steelers,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/pittsburgh_steelers.png,4241961.0,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,35.0,2.0,326.0,9.3,1.0,7.0,0.0,7.0,7.0
4249342,106255,145,Ole Miss,SEC,Pittsburgh,2022,225,7,4,Mark Robinson,Outside Linebacker,71.0,235.0,,,,Pittsburgh,Steelers,Pittsburgh Steelers,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/pit.png,pittsburgh_steelers,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/pittsburgh_steelers.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4044111,106262,2571,South Dakota State,MVFC,Pittsburgh,2022,241,7,20,Chris Oladokun,Quarterback,74.0,195.0,,,,Pittsburgh,Steelers,Pittsburgh Steelers,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/pit.png,pittsburgh_steelers,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/pittsburgh_steelers.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4426405,105627,264,Washington,Pac-12,Kansas City,2022,21,1,21,Trent McDuffie,Cornerback,71.0,193.0,16.0,3.0,91.0,Kansas City,Chiefs,Kansas City Chiefs,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/kc.png,kansas_city_chiefs,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/kansas_city_chiefs.png,4426405.0,6.0,0.0,1.0,25.0,0.0,4.0,35.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,9.0,6.0,0.0,18.0,,,,,,,,,,,,,,,,
4426659,105549,2509,Purdue,Big Ten,Kansas City,2022,30,1,30,George Karlaftis,Defensive End,76.0,266.0,37.0,6.0,87.0,Kansas City,Chiefs,Kansas City Chiefs,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/kc.png,kansas_city_chiefs,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/kansas_city_chiefs.png,4426659.0,2.0,5.0,4.5,25.0,0.0,11.0,36.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4430191,106025,2711,Western Michigan,Mid-American,Kansas City,2022,54,2,22,Skyy Moore,Wide Receiver,70.0,195.0,40.0,8.0,87.0,Kansas City,Chiefs,Kansas City Chiefs,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/kc.png,kansas_city_chiefs,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/kansas_city_chiefs.png,4430191.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,4.0,9.0,2.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,95.0,10.0,1292.0,13.6,1.0,10.0,0.0,10.0,10.0
4247726,105705,2132,Cincinnati,American Athletic,Kansas City,2022,62,2,30,Bryan Cook,Safety,73.0,206.0,105.0,10.0,70.0,Kansas City,Chiefs,Kansas City Chiefs,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/kc.png,kansas_city_chiefs,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/kansas_city_chiefs.png,4247726.0,9.0,0.0,1.0,57.0,0.0,5.0,96.0,,,,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4426901,105751,275,Wisconsin,Big Ten,Kansas City,2022,103,3,39,Leo Chenal,Inside Linebacker,75.0,250.0,67.0,5.0,79.0,Kansas City,Chiefs,Kansas City Chiefs,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/kc.png,kansas_city_chiefs,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/kansas_city_chiefs.png,4426901.0,0.0,4.0,8.0,55.0,0.0,18.0,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4917635,105919,2220,Fayetteville State,CIAA,Kansas City,2022,135,4,30,Joshua Williams,Cornerback,75.0,195.0,174.0,22.0,58.0,Kansas City,Chiefs,Kansas City Chiefs,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/kc.png,kansas_city_chiefs,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/kansas_city_chiefs.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4362611,105625,96,Kentucky,SEC,Kansas City,2022,145,5,2,Darian Kinnard,Offensive Guard,77.0,322.0,111.0,6.0,70.0,Kansas City,Chiefs,Kansas City Chiefs,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/kc.png,kansas_city_chiefs,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/kansas_city_chiefs.png,4362611.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697639,105923,265,Washington State,Pac-12,Kansas City,2022,243,7,22,Jaylen Watson,Cornerback,74.0,197.0,231.0,29.0,48.0,Kansas City,Chiefs,Kansas City Chiefs,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/kc.png,kansas_city_chiefs,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/kansas_city_chiefs.png,4697639.0,3.0,0.0,0.0,23.0,0.0,1.0,31.0,0.0,0.0,5.0,5.5,2.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4361529,105996,164,Rutgers,Big Ten,Kansas City,2022,251,7,30,Isaih Pacheco,Running Back,70.0,216.0,299.0,27.0,39.0,Kansas City,Chiefs,Kansas City Chiefs,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/kc.png,kansas_city_chiefs,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/kansas_city_chiefs.png,4361529.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,11.0,13.0,0.0,25.0,1.9,167.0,26.0,5.0,647.0,3.9
4043625,106271,276,Marshall,Conference USA,Kansas City,2022,259,7,38,Nazeeh Johnson,Safety,74.0,189.0,,,,Kansas City,Chiefs,Kansas City Chiefs,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/kc.png,kansas_city_chiefs,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/kansas_city_chiefs.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4379416,105890,61,Georgia,SEC,Green Bay,2022,22,1,22,Quay Walker,Inside Linebacker,76.0,241.0,31.0,3.0,88.0,Green Bay,Packers,Green Bay Packers,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/gb.png,green_bay_packers,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/green_bay_packers.png,4379416.0,2.0,3.0,1.5,39.0,0.0,5.5,63.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4361791,105708,61,Georgia,SEC,Green Bay,2022,28,1,28,Devonte Wyatt,Defensive Tackle,75.0,304.0,23.0,2.0,90.0,Green Bay,Packers,Green Bay Packers,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/gb.png,green_bay_packers,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/green_bay_packers.png,4361791.0,1.0,3.0,2.5,18.0,0.0,7.0,39.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4248528,105939,2449,North Dakota State,MVFC,Green Bay,2022,34,2,2,Christian Watson,Wide Receiver,76.0,208.0,39.0,7.0,87.0,Green Bay,Packers,Green Bay Packers,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/gb.png,green_bay_packers,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/green_bay_packers.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4426411,105595,26,UCLA,Pac-12,Green Bay,2022,92,3,28,Sean Rhyan,Offensive Guard,77.0,321.0,83.0,4.0,76.0,Green Bay,Packers,Green Bay Packers,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/gb.png,green_bay_packers,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/green_bay_packers.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4361432,105684,2440,Nevada,Mountain West,Green Bay,2022,132,4,27,Romeo Doubs,Wide Receiver,74.0,201.0,157.0,22.0,60.0,Green Bay,Packers,Green Bay Packers,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/gb.png,green_bay_packers,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/green_bay_packers.png,4361432.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2,47.0,12.0,0.0,170.0,,,,,,,66.0,80.0,11.0,1109.0,13.9,1.0,4.0,0.0,4.0,4.0
4240435,105712,154,Wake Forest,ACC,Green Bay,2022,140,4,35,Zach Tom,Offensive Guard,76.0,304.0,128.0,8.0,67.0,Green Bay,Packers,Green Bay Packers,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/gb.png,green_bay_packers,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/green_bay_packers.png,4240435.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4362840,105567,2579,South Carolina,SEC,Green Bay,2022,179,5,36,Kingsley Enagbare,Outside Linebacker,76.0,258.0,110.0,8.0,70.0,Green Bay,Packers,Green Bay Packers,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/gb.png,green_bay_packers,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/green_bay_packers.png,4362840.0,2.0,11.0,4.5,29.0,0.0,7.0,44.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4240486,106049,59,Georgia Tech,ACC,Green Bay,2022,228,7,7,Tariq Carpenter,Inside Linebacker,,,226.0,22.0,49.0,Green Bay,Packers,Green Bay Packers,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/gb.png,green_bay_packers,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/green_bay_packers.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4259762,106115,2390,Miami,ACC,Green Bay,2022,234,7,13,Jonathan Ford,Defensive Tackle,77.0,333.0,330.0,22.0,34.0,Green Bay,Packers,Green Bay Packers,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/gb.png,green_bay_packers,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/green_bay_packers.png,4259762.0,0.0,1.0,0.0,4.0,0.0,1.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4361429,106104,213,Penn State,Big Ten,Green Bay,2022,249,7,28,Rasheed Walker,Offensive Tackle,78.0,313.0,119.0,11.0,69.0,Green Bay,Packers,Green Bay Packers,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/gb.png,green_bay_packers,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/green_bay_packers.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4027873,106270,158,Nebraska,Big Ten,Green Bay,2022,258,7,37,Samori Toure,Wide Receiver,75.0,190.0,,,,Green Bay,Packers,Green Bay Packers,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/gb.png,green_bay_packers,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/green_bay_packers.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4567399,105542,57,Florida,SEC,Buffalo,2022,23,1,23,Kaiir Elam,Cornerback,74.0,191.0,32.0,5.0,88.0,Buffalo,Bills,Buffalo Bills,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/buf.png,buffalo_bills,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/buffalo_bills.png,4567399.0,5.0,0.0,0.0,17.0,0.0,1.5,29.0,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4379399,105713,61,Georgia,SEC,Buffalo,2022,63,2,31,James Cook,Running Back,71.0,199.0,86.0,3.0,75.0,Buffalo,Bills,Buffalo Bills,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/buf.png,buffalo_bills,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/buffalo_bills.png,4379399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,27.0,4.0,284.0,10.5,113.0,67.0,7.0,728.0,6.4
4259166,106038,239,Baylor,Big 12,Buffalo,2022,89,3,25,Terrel Bernard,Inside Linebacker,73.0,224.0,145.0,13.0,62.0,Buffalo,Bills,Buffalo Bills,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/buf.png,buffalo_bills,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/buffalo_bills.png,4259166.0,4.0,5.0,7.5,61.0,0.0,12.5,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4373678,105886,68,Boise State,Mountain West,Buffalo,2022,148,5,5,Khalil Shakir,Wide Receiver,72.0,196.0,102.0,16.0,71.0,Buffalo,Bills,Buffalo Bills,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/buf.png,buffalo_bills,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/buffalo_bills.png,4373678.0,,,,,,,,,,,,,,,26.7,35.0,3.0,0.0,80.0,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12.8,40.0,9.0,0.0,115.0,,,,,,,69.0,77.0,7.0,1117.0,14.5,21.0,33.0,0.0,130.0,6.2
4361496,106145,21,San Diego State,Mountain West,Buffalo,2022,180,6,1,Matt Araiza,Punter,73.0,200.0,155.0,1.0,60.0,Buffalo,Bills,Buffalo Bills,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/buf.png,buffalo_bills,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/buffalo_bills.png,4361496.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,,,,,,,,,,,,,28.0,18.0,53.0,0.643,99.0,45.0,45.0,,,,,,,,,,,,,38.0,86.0,79.0,15.0,4044.0,51.2,,,,,,,,,,
4379778,106232,222,Villanova,CAA,Buffalo,2022,185,6,6,Christian Benford,Cornerback,73.0,208.0,220.0,26.0,51.0,Buffalo,Bills,Buffalo Bills,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/buf.png,buffalo_bills,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/buffalo_bills.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4361979,106081,259,Virginia Tech,ACC,Buffalo,2022,209,6,31,Luke Tenuta,Offensive Tackle,80.0,319.0,307.0,26.0,38.0,Buffalo,Bills,Buffalo Bills,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/buf.png,buffalo_bills,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/buffalo_bills.png,4361979.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4239997,106136,228,Clemson,ACC,Buffalo,2022,231,7,10,Baylon Spector,Inside Linebacker,73.0,233.0,355.0,31.0,31.0,Buffalo,Bills,Buffalo Bills,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/buf.png,buffalo_bills,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/buffalo_bills.png,4239997.0,1.0,3.0,2.5,36.0,0.0,4.5,74.0,0.0,0.0,1.0,3.0,1.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568652,106067,202,Tulsa,American Athletic,Dallas,2022,24,1,24,Tyler Smith,Offensive Tackle,77.0,324.0,33.0,5.0,88.0,Dallas,Cowboys,Dallas Cowboys,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/dal.png,dallas_cowboys,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/dallas_cowboys.png,4568652.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4567242,105715,145,Ole Miss,SEC,Dallas,2022,56,2,24,Sam Williams,Outside Linebacker,76.0,261.0,99.0,6.0,71.0,Dallas,Cowboys,Dallas Cowboys,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/dal.png,dallas_cowboys,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/dallas_cowboys.png,4567242.0,1.0,8.0,12.5,31.0,0.0,16.0,57.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4249417,105614,6,South Alabama,Sun Belt,Dallas,2022,88,3,24,Jalen Tolbert,Wide Receiver,73.0,194.0,74.0,12.0,79.0,Dallas,Cowboys,Dallas Cowboys,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/dal.png,dallas_cowboys,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/dallas_cowboys.png,4249417.0,,,,,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,82.0,8.0,1474.0,18.0,,,,,
4242355,105926,275,Wisconsin,Big Ten,Dallas,2022,129,4,24,Jake Ferguson,Tight End,77.0,250.0,176.0,10.0,58.0,Dallas,Cowboys,Dallas Cowboys,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/dal.png,dallas_cowboys,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/dallas_cowboys.png,4242355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,46.0,3.0,450.0,9.8,,,,,
4370876,105929,155,North Dakota,MVFC,Dallas,2022,155,5,12,Matt Waletzko,Offensive Tackle,80.0,312.0,131.0,14.0,66.0,Dallas,Cowboys,Dallas Cowboys,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/dal.png,dallas_cowboys,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/dallas_cowboys.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4248911,106230,278,Fresno State,Mountain West,Dallas,2022,167,5,24,DaRon Bland,Cornerback,,,169.0,20.0,59.0,Dallas,Cowboys,Dallas Cowboys,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/dal.png,dallas_cowboys,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/dallas_cowboys.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4362636,105618,99,LSU,SEC,Dallas,2022,176,5,33,Damone Clark,Inside Linebacker,75.0,239.0,173.0,15.0,58.0,Dallas,Cowboys,Dallas Cowboys,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/dal.png,dallas_cowboys,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/dallas_cowboys.png,4362636.0,3.0,2.0,5.5,78.0,0.0,15.0,136.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4248047,105651,8,Arkansas,SEC,Dallas,2022,178,5,35,John Ridgeway,Defensive Tackle,77.0,321.0,138.0,8.0,64.0,Dallas,Cowboys,Dallas Cowboys,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/dal.png,dallas_cowboys,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/dallas_cowboys.png,4248047.0,0.0,1.0,2.0,11.0,0.0,4.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4038436,106236,197,Oklahoma State,Big 12,Dallas,2022,193,6,14,Devin Harper,Inside Linebacker,,,326.0,28.0,35.0,Dallas,Cowboys,Dallas Cowboys,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/dal.png,dallas_cowboys,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/dallas_cowboys.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4051001,105912,236,Chattanooga,Southern,New England,2022,29,1,29,Cole Strange,Offensive Guard,77.0,307.0,77.0,3.0,77.0,New England,Patriots,New England Patriots,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/ne.png,new_england_patriots,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/new_england_patriots.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
